15-Dec-23 11:43:00 AM	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:FA:10	""	"eduroam"	""	""	-78	51	"47"	"Ch 52 [5.260 GHz]"	""	"47 Stations, 21% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	1C:28:AF:5C:3A:00	""	"eduroam"	""	""	-77	54	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 42% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:50:00	""	"eduroam"	""	""	-77	54	"3"	"Ch 6 [2.437 GHz]"	""	"3 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:99:41	""	"tudelft-dastud"	""	""	-75	60	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 45% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:99:52	""	"TUD-facility"	""	""	-75	60	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:99:51	""	"tudelft-dastud"	""	""	-75	60	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:99:40	""	"eduroam"	""	""	-75	60	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 45% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:99:42	""	"TUD-facility"	""	""	-75	60	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 45% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:99:50	""	"eduroam"	""	""	-73	66	"41"	"Ch 48 [5.240 GHz]"	""	"41 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:50:02	""	"TUD-facility"	""	""	-73	66	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:50:01	""	"tudelft-dastud"	""	""	-73	66	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:50:12	""	"TUD-facility"	""	""	-72	69	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 65% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:50:11	""	"tudelft-dastud"	""	""	-72	69	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 65% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	1C:28:AF:5C:3A:02	""	"TUD-facility"	""	""	-72	69	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 42% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	1C:28:AF:5C:3A:01	""	"tudelft-dastud"	""	""	-71	72	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 42% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	1C:28:AF:5C:3A:12	""	"TUD-facility"	""	""	-71	72	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	1C:28:AF:5C:3A:11	""	"tudelft-dastud"	""	""	-71	72	"1"	"Ch 136 [5.680 GHz]"	""	"1 Station, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:EA:F1	""	"tudelft-dastud"	""	""	-63	78	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:EA:F2	""	"TUD-facility"	""	""	-62	78	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:EA:F0	""	"eduroam"	""	""	-62	78	"15"	"Ch 64 [5.320 GHz]"	""	"15 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:EA:E2	""	"TUD-facility"	""	""	-62	78	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 13% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:A8:D2	""	"TUD-facility"	""	""	-61	79	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 35% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:A8:D0	""	"eduroam"	""	""	-61	79	"5"	"Ch 44 [5.220 GHz]"	""	"5 Stations, 35% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:EA:E1	""	"tudelft-dastud"	""	""	-61	79	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 13% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:A8:D1	""	"tudelft-dastud"	""	""	-60	79	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 35% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:A8:C2	""	"TUD-facility"	""	""	-59	79	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 37% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:A8:C1	""	"tudelft-dastud"	""	""	-59	79	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 37% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:A8:C0	""	"eduroam"	""	"Connected AP"	-59	79	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 38% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:EA:E0	""	"eduroam"	""	""	-58	80	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 13% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
15-Dec-23 11:44:11 AM	D0:4D:C6:F2:DD:E0	""	"eduroam"	""	""	-86	27	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 22% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
